StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:35:00 PM,3566886,46.98,52.95
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:36:00 PM,3566887,46.97,52.93
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:37:00 PM,3566888,46.97,52.91
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:38:00 PM,3566889,46.96,52.94
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 05:42:00 PM,3568033,50.67,53.41
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 05:43:00 PM,3568034,50.67,53.46
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 05:44:00 PM,3568035,50.66,53.45
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 05:45:00 PM,3568036,50.63,53.33
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:39:00 PM,3566890,46.94,52.92
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:40:00 PM,3566891,46.94,52.90
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:41:00 PM,3566892,46.93,52.92
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:42:00 PM,3566893,46.93,52.91
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:43:00 PM,3566894,46.91,52.92
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:44:00 PM,3566895,46.90,52.95
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:45:00 PM,3566896,46.90,52.91
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:46:00 PM,3566897,46.90,52.83
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:47:00 PM,3566898,46.89,52.91
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:48:00 PM,3566899,46.87,52.89
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:49:00 PM,3566900,46.86,52.92
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 05:46:00 PM,3568037,50.62,53.36
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 05:47:00 PM,3568038,50.61,53.31
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 05:48:00 PM,3568039,50.60,53.35
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 07:10:00 PM,2509712,50.11,50.11
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:36:00 PM,3659865,47.79,44.30
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:37:00 PM,3659866,47.77,44.34
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:38:00 PM,3659867,47.75,44.41
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:39:00 PM,3659868,47.74,44.51
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:40:00 PM,3659869,47.73,44.59
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:41:00 PM,3659870,47.71,44.68
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:42:00 PM,3659871,47.70,44.77
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:43:00 PM,3659872,47.68,44.84
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:44:00 PM,3659873,47.67,44.88
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:45:00 PM,3659874,47.65,44.92
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:46:00 PM,3659875,47.64,44.93
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:47:00 PM,3659876,47.63,44.92
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:48:00 PM,3659877,47.62,44.84
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:49:00 PM,3659878,47.60,44.80
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:50:00 PM,3659879,47.59,44.68
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:36:00 PM,3619950,47.49,46.69
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:37:00 PM,3619951,47.47,46.70
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:38:00 PM,3619952,47.46,46.75
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:39:00 PM,3619953,47.45,46.77
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:40:00 PM,3619954,47.45,46.80
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:41:00 PM,3619955,47.42,46.81
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:42:00 PM,3619956,47.41,46.81
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:43:00 PM,3619957,47.41,46.82
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:44:00 PM,3619958,47.38,46.84
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:45:00 PM,3619959,47.38,46.85
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:46:00 PM,3619960,47.38,46.92
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:47:00 PM,3619961,47.35,46.97
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:48:00 PM,3619962,47.34,47.01
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:49:00 PM,3619963,47.34,47.01
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 11:50:00 PM,3619964,47.34,47.05
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 11:46:00 PM,2614168,45.72,46.12
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 11:47:00 PM,2614169,45.70,46.12
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 11:48:00 PM,2614170,45.68,46.10
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 11:49:00 PM,2614171,45.68,46.07
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 11:50:00 PM,2614172,45.66,46.04
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 11:51:00 PM,2614173,45.64,46.00
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 11:52:00 PM,2614174,45.63,45.97
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 11:53:00 PM,2614175,45.61,45.96
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:19:00 PM,2614081,46.69,47.23
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:20:00 PM,2614082,46.67,47.24
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:21:00 PM,2614083,46.66,47.21
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:22:00 PM,2614084,46.65,47.25
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:23:00 PM,2614085,46.65,47.30
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:24:00 PM,2614086,46.65,47.29
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:25:00 PM,2614087,46.65,47.28
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:26:00 PM,2614088,46.64,47.23
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:27:00 PM,2614089,46.63,47.19
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:28:00 PM,2614090,46.61,47.13
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:29:00 PM,2614091,46.61,47.07
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 10:30:00 PM,2614092,46.61,47.00
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:16:00 PM,3653792,46.82,46.82
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:17:00 PM,3653793,46.81,46.81
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:18:00 PM,3653794,46.80,46.80
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:19:00 PM,3653795,46.78,46.78
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:20:00 PM,3653796,46.77,46.77
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:21:00 PM,3653797,46.77,46.77
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:22:00 PM,3653798,46.75,46.75
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:23:00 PM,3653799,46.75,46.75
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:24:00 PM,3653800,46.73,46.73
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:25:00 PM,3653801,46.72,46.72
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:26:00 PM,3653802,46.72,46.72
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:27:00 PM,3653803,46.69,46.69
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:28:00 PM,3653804,46.68,46.68
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:36:00 PM,3655012,49.70,49.70
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:29:00 PM,3653805,46.67,46.67
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 10:30:00 PM,3653806,46.66,46.66
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:16:00 PM,3659785,49.33,46.84
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:17:00 PM,3659786,49.31,46.85
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:18:00 PM,3659787,49.30,46.84
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:19:00 PM,3659788,49.28,46.83
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:20:00 PM,3659789,49.26,46.82
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:21:00 PM,3659790,49.25,46.81
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:22:00 PM,3659791,49.24,46.80
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:23:00 PM,3659792,49.22,46.77
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:24:00 PM,3659793,49.20,46.75
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:25:00 PM,3659794,49.19,46.68
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:26:00 PM,3659795,49.17,46.59
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:27:00 PM,3659796,49.15,46.53
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:37:00 PM,3655013,49.68,49.68
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:28:00 PM,3659797,49.14,46.49
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:29:00 PM,3659798,49.12,46.46
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:30:00 PM,3659799,49.10,46.42
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:16:00 PM,3590370,49.20,48.17
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:17:00 PM,3590371,49.20,48.34
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:38:00 PM,3655014,49.65,49.65
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:39:00 PM,3655015,49.64,49.64
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:40:00 PM,3655016,49.62,49.62
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:41:00 PM,3655017,49.59,49.59
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:42:00 PM,3655018,49.57,49.57
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:43:00 PM,3655019,49.54,49.54
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:44:00 PM,3655020,49.54,49.54
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:45:00 PM,3655021,49.53,49.53
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:46:00 PM,3655022,49.52,49.52
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:47:00 PM,3655023,49.50,49.50
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:18:00 PM,3590372,49.20,48.47
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:19:00 PM,3590373,49.19,48.45
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:20:00 PM,3590374,49.17,48.57
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:21:00 PM,3590375,49.17,48.61
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:48:00 PM,3655024,49.49,49.49
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:49:00 PM,3655025,49.47,49.47
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:50:00 PM,3655026,49.45,49.45
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:06:00 PM,520228,31.35,33.43
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:07:00 PM,520229,31.35,33.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:08:00 PM,520230,31.37,33.51
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:09:00 PM,520231,31.38,33.52
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:10:00 PM,520232,31.38,33.54
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:11:00 PM,520233,31.38,33.56
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:12:00 PM,520234,31.38,33.55
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:13:00 PM,520235,31.38,33.58
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:22:00 PM,3590376,49.17,48.56
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:16:00 PM,2508398,49.11,49.11
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:23:00 PM,3590377,49.17,48.44
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:14:00 PM,520236,31.38,33.59
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:15:00 PM,520237,31.38,33.61
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:16:00 PM,520238,31.38,33.60
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:17:00 PM,520239,31.38,33.62
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:18:00 PM,520240,31.38,33.63
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:19:00 PM,520241,31.39,33.66
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 07:20:00 PM,520242,31.40,33.70
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:06:00 PM,2615388,48.89,49.52
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:07:00 PM,2615389,48.88,49.47
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:08:00 PM,2615390,48.86,49.42
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:09:00 PM,2615391,48.84,49.40
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:10:00 PM,2615392,48.83,49.42
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:11:00 PM,2615393,48.81,49.44
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:12:00 PM,2615394,48.79,49.40
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:13:00 PM,2615395,48.77,49.34
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:14:00 PM,2615396,48.76,49.32
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:15:00 PM,2615397,48.75,49.31
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:16:00 PM,2615398,48.72,49.35
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:17:00 PM,2615399,48.71,49.34
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:18:00 PM,2615400,48.69,49.34
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:17:00 PM,2508399,49.10,49.10
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:24:00 PM,3590378,49.16,48.33
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:18:00 PM,2508400,49.08,49.08
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:25:00 PM,3590379,49.14,48.23
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:19:00 PM,2508401,49.07,49.07
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:26:00 PM,3590380,49.12,48.18
AuroraBridge,POINT (-122.347278 47.643174),11/03/2019 02:13:00 PM,3591387,53.15,53.80
AuroraBridge,POINT (-122.347278 47.643174),11/03/2019 02:14:00 PM,3591388,53.15,53.78
AuroraBridge,POINT (-122.347278 47.643174),11/03/2019 02:15:00 PM,3591389,53.14,53.78
AuroraBridge,POINT (-122.347278 47.643174),11/03/2019 02:16:00 PM,3591390,53.14,53.82
AuroraBridge,POINT (-122.347278 47.643174),11/03/2019 02:17:00 PM,3591391,53.13,53.79
AuroraBridge,POINT (-122.347278 47.643174),11/03/2019 02:18:00 PM,3591392,53.12,53.74
AuroraBridge,POINT (-122.347278 47.643174),11/03/2019 02:19:00 PM,3591393,53.12,53.67
AuroraBridge,POINT (-122.347278 47.643174),11/03/2019 02:20:00 PM,3591394,53.12,53.50
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:16:00 PM,2615098,50.69,53.69
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:17:00 PM,2615099,50.70,53.65
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:18:00 PM,2615100,50.72,53.73
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:19:00 PM,2615101,50.73,53.79
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:20:00 PM,2615102,50.74,53.79
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:21:00 PM,2615103,50.77,53.84
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 01:46:00 PM,3653282,58.63,58.63
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:22:00 PM,2615104,50.78,53.80
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:23:00 PM,2615105,50.81,53.73
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:24:00 PM,2615106,50.82,53.69
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:25:00 PM,2615107,50.84,53.64
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:26:00 PM,2615108,50.85,53.61
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:27:00 PM,2615109,50.86,53.63
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:28:00 PM,2615110,50.88,53.54
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:29:00 PM,2615111,50.89,53.56
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:30:00 PM,2615112,50.90,53.56
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:16:00 PM,3620890,60.18,57.60
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:17:00 PM,3620891,60.18,57.47
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:18:00 PM,3620892,60.15,57.40
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:19:00 PM,3620893,60.14,57.30
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:20:00 PM,3620894,60.14,56.96
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:21:00 PM,3620895,60.14,56.76
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:22:00 PM,3620896,60.10,56.77
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:23:00 PM,3620897,60.09,56.63
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 07:35:00 PM,3659624,52.68,48.32
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:24:00 PM,3620898,60.05,56.56
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:25:00 PM,3620899,60.02,56.57
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:26:00 PM,3620900,60.00,56.63
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:27:00 PM,3620901,59.99,56.77
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:28:00 PM,3620902,59.99,57.01
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:29:00 PM,3620903,60.00,57.13
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:30:00 PM,3620904,60.00,57.15
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:26:00 PM,2509428,50.49,50.49
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:27:00 PM,2509429,50.50,50.50
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 07:36:00 PM,3659625,52.65,48.30
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:28:00 PM,2509430,50.52,50.52
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:29:00 PM,2509431,50.53,50.53
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:30:00 PM,2509432,50.53,50.53
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:31:00 PM,2509433,50.53,50.53
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:32:00 PM,2509434,50.55,50.55
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:33:00 PM,2509435,50.57,50.57
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:34:00 PM,2509436,50.57,50.57
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:35:00 PM,2509437,50.57,50.57
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:36:00 PM,2509438,50.57,50.57
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:37:00 PM,2509439,50.58,50.58
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:38:00 PM,2509440,50.60,50.60
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:39:00 PM,2509441,50.61,50.61
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:40:00 PM,2509442,50.61,50.61
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:26:00 PM,2615108,50.85,53.61
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 07:37:00 PM,3659626,52.63,48.29
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:27:00 PM,2615109,50.86,53.63
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:28:00 PM,2615110,50.88,53.54
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:29:00 PM,2615111,50.89,53.56
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:30:00 PM,2615112,50.90,53.56
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:31:00 PM,2615113,50.92,53.61
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:32:00 PM,2615114,50.94,53.65
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:33:00 PM,2615115,50.95,53.73
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:34:00 PM,2615116,50.97,53.77
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:35:00 PM,2615117,50.98,53.76
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:36:00 PM,2615118,50.99,53.67
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:37:00 PM,2615119,51.02,53.60
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:38:00 PM,2615120,51.04,53.52
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:39:00 PM,2615121,51.05,53.51
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:40:00 PM,2615122,51.07,53.48
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:26:00 PM,3654822,53.66,53.66
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:27:00 PM,3654823,53.66,53.66
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:28:00 PM,3654824,53.64,53.64
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:29:00 PM,3654825,53.62,53.62
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:30:00 PM,3654826,53.61,53.61
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:31:00 PM,3654827,53.60,53.60
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:32:00 PM,3654828,53.59,53.59
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:33:00 PM,3654829,53.57,53.57
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:34:00 PM,3654830,53.57,53.57
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:35:00 PM,3654831,53.57,53.57
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:36:00 PM,3654832,53.55,53.55
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 07:38:00 PM,3659627,52.61,48.27
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:37:00 PM,3654833,53.54,53.54
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:38:00 PM,3654834,53.53,53.53
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:39:00 PM,3654835,53.51,53.51
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 07:39:00 PM,3659628,52.59,48.23
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:40:00 PM,3654836,53.50,53.50
